at,v,ap,rh,0.1,0.2,0.3,0.4,0.5,0.6,s
20.61,65.61,1014.91,83.82,0,0,0,0,0,0,449.72
12.72,40.6,1013.45,86.16,0,0,0,0,0,0,471.23
32.88,72.29,1008.5,62.74,0,0,0,0,0,0,431.74
8.76,40.96,1025.21,90.72,0,0,0,0,0,0,483.79
11.31,42.02,1001.18,94.86,0,0,0,0,0,0,471.26
28.51,76.09,1007.88,78.2,0,0,0,0,0,0,438.28
20.51,48.6,1005.29,80.7,0,0,0,0,0,0,448
27.47,66.86,1006.1,70.2,0,0,0,0,0,0,437.45
26.88,61.5,1009.17,61.26,0,0,0,0,0,0,440.13
12.87,41.5,1013.51,85.72,0,0,0,0,0,0,469.44
15.01,43.56,1014.65,61.82,0,0,0,0,0,0,465.84
11.48,44.6,1018.29,90.76,0,0,0,0,0,0,470.39
21.79,46.21,1012.89,72,0,0,0,0,0,0,449.99
21,66.86,1013.06,59.7,0,0,0,0,0,0,451.89
27.05,59.15,1012.83,56.31,0,0,0,0,0,0,441.39
16.64,45.87,1009.02,98.86,0,0,0,0,0,0,456.79
27.97,66.17,1010.81,63.73,0,0,0,0,0,0,441.7
22.71,48.06,1012.82,67.81,0,0,0,0,0,0,445.1
7.65,36.3,1016.5,65.51,0,0,0,0,0,0,482.56
32.18,65.74,1010.89,46.52,0,0,0,0,0,0,435.58
19.93,56.65,1020.7,62.82,0,0,0,0,0,0,456.53
35.56,68.94,1006.56,38.75,0,0,0,0,0,0,429.69
26.63,43.77,1011.33,49.3,0,0,0,0,0,0,440.95
20.61,63.86,1015.43,73.86,0,0,0,0,0,0,446.34
22.34,63.73,1014.37,83.19,0,0,0,0,0,0,444.39
23.38,65.06,1014.12,59.36,0,0,0,0,0,0,443.8
23.26,59.14,1016.98,76.29,0,0,0,0,0,0,440.37
10.1,44.03,1008.11,90.29,0,0,0,0,0,0,471.59
27.61,49.16,1005.01,35.63,0,0,0,0,0,0,441.18
20.42,62.96,1020.34,84,0,0,0,0,0,0,452.08
19.99,40.79,1003.15,87.55,0,0,0,0,0,0,455.28
23.79,58.59,1013.94,72.5,0,0,0,0,0,0,443.19
15.76,44.89,1010.33,85.06,0,0,0,0,0,0,459.67
18.94,48.7,1008.5,94.83,0,0,0,0,0,0,451.38
14.54,41.17,1015.15,67.78,0,0,0,0,0,0,470.19
24.61,62.39,1006.39,79.08,0,0,0,0,0,0,437.01
13.43,40.1,1015.82,87.9,0,0,0,0,0,0,471.77
19.72,65.94,1010.53,82.12,0,0,0,0,0,0,446.84
13.92,39.39,1012.94,80.52,0,0,0,0,0,0,471.81
20.06,56.53,1020.38,75.16,0,0,0,0,0,0,455.99
12.22,40.71,1021.25,80.83,0,0,0,0,0,0,477.07
12.08,49.83,1008.21,96.01,0,0,0,0,0,0,467.54
7.52,39.61,1018.61,78.96,0,0,0,0,0,0,481.54
29.09,72.43,1006.86,65.47,0,0,0,0,0,0,427.3
8.07,43.41,1016.02,76.26,0,0,0,0,0,0,467.56
20.27,57.76,1016.66,75.76,0,0,0,0,0,0,450.71
25.01,59.54,1007.91,80.93,0,0,0,0,0,0,441.3
27.1,79.74,1005.43,86.05,0,0,0,0,0,0,431.51
24.4,69.94,1005.75,58.1,0,0,0,0,0,0,438.76
30.47,72.86,1004.02,66.35,0,0,0,0,0,0,432.51
14.62,43.99,1023.6,86.7,0,0,0,0,0,0,461.88
26.08,57.32,1012.2,47.06,0,0,0,0,0,0,441.32
22.64,58.66,1011.68,60.97,0,0,0,0,0,0,449.79
20.32,49.16,1007.47,91.12,0,0,0,0,0,0,443.59
10.11,52.75,1021.79,76.08,0,0,0,0,0,0,470.35
29.52,77.24,1008.55,76.24,0,0,0,0,0,0,433.82
32.16,76.2,1008.04,51.74,0,0,0,0,0,0,433.29
12.43,43.22,1008.93,77.42,0,0,0,0,0,0,468.01
25.59,62.39,1006.37,74.06,0,0,0,0,0,0,435.84
6.4,41.17,1019.54,85.37,0,0,0,0,0,0,488.82
23.95,66.48,1003.55,73.68,0,0,0,0,0,0,431.87
31.85,73.21,1000.98,72.2,0,0,0,0,0,0,435.94
23.51,70.04,1011.02,81.39,0,0,0,0,0,0,435.78
15.49,42.07,1018.01,78.07,0,0,0,0,0,0,460.32
28.13,61.25,1013.12,62.57,0,0,0,0,0,0,436.61
12.11,38.28,1013.56,93.21,0,0,0,0,0,0,469.93
10.11,44.85,1014.2,84.81,0,0,0,0,0,0,478.71
4.23,38.44,1016.46,76.64,0,0,0,0,0,0,489
13.57,41.4,1021.27,72.55,0,0,0,0,0,0,464.23
15.65,54.3,1018,69.66,0,0,0,0,0,0,461.69
24.81,59.43,1009.42,54.64,0,0,0,0,0,0,439.33
7.16,38.56,1019.17,70.1,0,0,0,0,0,0,486.12
19.68,51.19,1008.64,94.88,0,0,0,0,0,0,452.04
10.93,39.16,1016.54,90.56,0,0,0,0,0,0,479.83
23.05,48.98,1015.64,49.33,0,0,0,0,0,0,446.05
26.92,68.27,1008.11,61.73,0,0,0,0,0,0,435.17
31.82,71.29,1008.44,41.7,0,0,0,0,0,0,431.23
15.64,43.71,1024.51,78.31,0,0,0,0,0,0,462.55
25.63,56.85,1012.68,49.7,0,0,0,0,0,0,439.2
20.03,69.45,1013.47,86.66,0,0,0,0,0,0,441.54
23.33,72.99,1009.33,89.41,0,0,0,0,0,0,440.04
25.13,57.69,1007.43,78.43,0,0,0,0,0,0,437.8
19.47,58.79,1016.8,87.26,0,0,0,0,0,0,450.17
15.92,39.16,1006.59,71.32,0,0,0,0,0,0,460.45
20.41,50.32,1008.45,93.12,0,0,0,0,0,0,447.06
10.12,41.78,1013.43,73.47,0,0,0,0,0,0,477.67
29.45,68.24,1007.45,32.81,0,0,0,0,0,0,432.53
29.09,70.02,1010.13,48.06,0,0,0,0,0,0,443.27
20.55,46.21,1013.21,73.18,0,0,0,0,0,0,448.66
28.32,77.95,1014.61,77.17,0,0,0,0,0,0,436.97
10.78,41.93,1015.56,95.71,0,0,0,0,0,0,478.88
25.76,73.5,1011.44,81.36,0,0,0,0,0,0,437
24.54,44.89,1010.05,59.13,0,0,0,0,0,0,445.11
22.43,63.76,1009.84,75.27,0,0,0,0,0,0,442.85
13.94,44.84,1023.69,95.3,0,0,0,0,0,0,468.06
28.83,71.32,1006.28,75.65,0,0,0,0,0,0,437.99
28.62,70.94,1007.38,53,0,0,0,0,0,0,432.71
18.19,41.85,1014.93,61.37,0,0,0,0,0,0,466.86
15.69,37.64,1016,83.88,0,0,0,0,0,0,462.18
12.75,44.03,1007.29,89.46,0,0,0,0,0,0,465.86
23.01,44.05,1006.56,74.95,0,0,0,0,0,0,450.67
30.84,66.75,1017.54,40.69,0,0,0,0,0,0,432.03
24.7,50.23,1016.23,62.03,0,0,0,0,0,0,454.42
30.52,70.04,1010.62,54.47,0,0,0,0,0,0,431.14
34.51,73.03,1013.73,39.42,0,0,0,0,0,0,439.8
16.9,38.58,1014.09,70.11,0,0,0,0,0,0,459.87
32.02,67.83,1007.77,53.31,0,0,0,0,0,0,426.55
13.56,40.8,1024.8,63.6,0,0,0,0,0,0,475.89
19.81,66.54,1013.88,80.09,0,0,0,0,0,0,449.07
5.95,37.8,1022.03,67.97,0,0,0,0,0,0,479.2
27.77,51.43,1006.58,69.01,0,0,0,0,0,0,438.7
12.52,42.34,1018.67,95.29,0,0,0,0,0,0,464.71
29.81,73.67,1005.6,60.91,0,0,0,0,0,0,430.67
15.43,39.16,1016.44,79.8,0,0,0,0,0,0,470.74
14.56,39.39,1014.23,80.61,0,0,0,0,0,0,471.72
13.18,52.72,1024.67,75.96,0,0,0,0,0,0,468.36
9.06,41.92,1029.9,90.88,0,0,0,0,0,0,473.37
22.42,62.52,1016.83,63.27,0,0,0,0,0,0,451.64
22.2,63.94,1017.38,56.17,0,0,0,0,0,0,445.6
27.63,64.96,1006.3,75.38,0,0,0,0,0,0,434.22
19.72,66.51,1015.07,74.7,0,0,0,0,0,0,458.07
23.08,61.86,1013.44,84.64,0,0,0,0,0,0,441.44
18.12,44.63,1001.26,89.72,0,0,0,0,0,0,453.55
28.56,65.27,1013.28,49.95,0,0,0,0,0,0,437.45
17.29,44.63,1019.6,41.98,0,0,0,0,0,0,460.66
31.92,69.13,1000.77,58.91,0,0,0,0,0,0,425.19
15.43,38.58,1016.58,81.17,0,0,0,0,0,0,463.44
10.59,42.49,1009.59,77.36,0,0,0,0,0,0,477.49
15.6,41.7,1019.15,84.1,0,0,0,0,0,0,461.38
28.64,69.23,1013.11,37.13,0,0,0,0,0,0,434.4
20.61,48.78,1020.8,85.05,0,0,0,0,0,0,449.38
29.23,66.51,1011.11,53.12,0,0,0,0,0,0,439.61
25.86,59.92,1009.92,73.95,0,0,0,0,0,0,436.06
34.65,74.67,1016.03,26.67,0,0,0,0,0,0,427.69
23.07,57.5,1015.7,75.47,0,0,0,0,0,0,447.49
28.95,66.75,1018.22,60.48,0,0,0,0,0,0,432.39
32.13,74.34,1003.34,56.39,0,0,0,0,0,0,436.3
30.01,65.18,1012.87,43.95,0,0,0,0,0,0,436.91
27.36,58.33,1013.86,56.7,0,0,0,0,0,0,439.14
24.22,71.14,1009.38,64.53,0,0,0,0,0,0,438.88
30.82,76.2,1007.47,59.3,0,0,0,0,0,0,432.22
7,41.55,1001.43,97.12,0,0,0,0,0,0,483.92
9.45,36.71,1024.24,83.28,0,0,0,0,0,0,476.02
30.08,67.25,1017.57,47.77,0,0,0,0,0,0,432.1
22.65,57.85,1012.6,68.52,0,0,0,0,0,0,445.36
19.06,56.65,1020.82,82.14,0,0,0,0,0,0,455.7
13.81,40.2,1013.66,88.16,0,0,0,0,0,0,464.23
34.61,73.03,1013.61,36.91,0,0,0,0,0,0,438.56
15.78,43.99,1022.19,83.7,0,0,0,0,0,0,461.07
26.75,69.45,1013.88,53.65,0,0,0,0,0,0,434.57
13.24,39.85,1012.64,59.99,0,0,0,0,0,0,477.22
15.63,40.56,1018.68,59.44,0,0,0,0,0,0,472.15
19.79,64.45,1016.14,73.54,0,0,0,0,0,0,451.37
18.48,46.48,1007.53,82.57,0,0,0,0,0,0,461.49
26.8,49.3,1003.86,62.75,0,0,0,0,0,0,438.56
8.99,36.3,1027.08,73.98,0,0,0,0,0,0,478.95
9.99,36.71,1023.57,83.53,0,0,0,0,0,0,475.85
26.95,48.41,1008.53,62.94,0,0,0,0,0,0,436.54
24.33,46.93,1013.51,52.63,0,0,0,0,0,0,449.07
23.61,49.16,1002.39,65.63,0,0,0,0,0,0,443.5
24.8,68.3,1018.01,80.41,0,0,0,0,0,0,436.17
26.2,60.07,1014.75,59.41,0,0,0,0,0,0,440.89
18.2,52.72,1025.87,54.26,0,0,0,0,0,0,463.47
9.12,41.54,1018.61,79.26,0,0,0,0,0,0,482.95
23.19,58.82,1009.96,81.05,0,0,0,0,0,0,446.44
9.86,43.56,1015.13,74.89,0,0,0,0,0,0,481.87
13.78,38.47,1015.2,57.8,0,0,0,0,0,0,466.41
25.91,67.07,1005.66,60.12,0,0,0,0,0,0,441.74
9.66,40.05,1015.78,89.06,0,0,0,0,0,0,481.14
31.4,70.32,1011.62,65.01,0,0,0,0,0,0,433.42
26.31,63.77,1014.15,69.36,0,0,0,0,0,0,440.1
10.68,38.38,1020.79,72.33,0,0,0,0,0,0,476.22
10.76,40.43,1025.98,79.65,0,0,0,0,0,0,490.78
18.58,46.97,1014.25,74.09,0,0,0,0,0,0,454.26
31.31,67.48,1009.71,57.06,0,0,0,0,0,0,440.38
21.11,59.39,1013.87,85.29,0,0,0,0,0,0,446.02
8.44,41.17,1019.9,70.72,0,0,0,0,0,0,486.15
24.05,61.87,1009.64,54.54,0,0,0,0,0,0,442.16
14.32,40.78,1024.49,73.84,0,0,0,0,0,0,457.92
10.31,37.5,1008.55,99.31,0,0,0,0,0,0,474.16
27.98,74.87,1010.02,66.44,0,0,0,0,0,0,435.32
31.01,69.13,1000.93,62.96,0,0,0,0,0,0,425.69
22.4,68.31,1009.52,83.5,0,0,0,0,0,0,446.91
17.12,58.95,1016.74,90.41,0,0,0,0,0,0,451.67
14.4,41.26,1021.41,73.11,0,0,0,0,0,0,462.78
14.22,42.32,1015.54,77.23,0,0,0,0,0,0,465
30.15,70.32,1007.58,54.14,0,0,0,0,0,0,426.8
6.12,40.81,1014.77,88.15,0,0,0,0,0,0,487.24
25.15,66.49,1012.71,63.46,0,0,0,0,0,0,436
24.77,71.94,1006.77,88.86,0,0,0,0,0,0,432.27
27.08,63.78,1015.04,50.8,0,0,0,0,0,0,447.24
24.45,65.12,1015.92,57.19,0,0,0,0,0,0,445.01
12.03,40.1,1015.32,85.39,0,0,0,0,0,0,474.94
17.08,58.86,1016.04,87.46,0,0,0,0,0,0,449.98
28.52,70.02,1010.34,54.21,0,0,0,0,0,0,441.98
15.12,52.05,1014.63,80.38,0,0,0,0,0,0,464.78
7.76,42.28,1008.52,83.31,0,0,0,0,0,0,483.8
20.1,59.87,1018.97,87.23,0,0,0,0,0,0,444.71
24.8,66.51,1016.74,65.72,0,0,0,0,0,0,441.34
26.06,64.05,1012,84.05,0,0,0,0,0,0,442.24
27.2,72.43,1006.75,80.67,0,0,0,0,0,0,430.32
20.37,54.9,1016.94,65.86,0,0,0,0,0,0,453.94
29.57,67.83,1009.19,55.74,0,0,0,0,0,0,427.62
23.41,54.42,1012.86,70.12,0,0,0,0,0,0,454.68
25.93,60.29,1017.62,50.03,0,0,0,0,0,0,444.04
23.26,58.2,1016.72,57.98,0,0,0,0,0,0,446.87
23.43,54.42,1013.58,70.99,0,0,0,0,0,0,454.86
28.04,69.14,1007.16,80.38,0,0,0,0,0,0,436.37
23.68,68.3,1017.93,84.16,0,0,0,0,0,0,438.65
30.33,70.32,1007.75,52.49,0,0,0,0,0,0,430.1
14.04,42.44,1012.74,81.89,0,0,0,0,0,0,471.81
13.87,45.08,1024.42,81.69,0,0,0,0,0,0,465.48
4.93,35.19,1018.04,92.94,0,0,0,0,0,0,486.39
15.69,41.93,1021.3,52.69,0,0,0,0,0,0,468.43
26.45,71.37,1008,77.06,0,0,0,0,0,0,438.36
10.31,45.01,1018.42,93.67,0,0,0,0,0,0,473.74
6.74,36.08,1020.36,86.98,0,0,0,0,0,0,484.18
32.95,67.9,1005.88,45.15,0,0,0,0,0,0,425.89
22.12,69.71,1009.7,90.22,0,0,0,0,0,0,434.42
24.32,71.14,1011.71,71.65,0,0,0,0,0,0,435.34
7.89,40.46,1019.61,74.53,0,0,0,0,0,0,477.27
21.62,48.78,1020.06,85.09,0,0,0,0,0,0,448.52
15.44,39.54,1007.49,82.14,0,0,0,0,0,0,469.28
11.93,38.78,1013.15,96.08,0,0,0,0,0,0,474.57
16.48,41.35,1005.61,89.07,0,0,0,0,0,0,465.64
30.04,67.25,1017.65,52.84,0,0,0,0,0,0,435.17
21.01,60.1,1010.93,78.6,0,0,0,0,0,0,450.99
21.89,45.38,1014.42,68.95,0,0,0,0,0,0,459.45
17.89,42.42,1008.92,65.08,0,0,0,0,0,0,467.59
27.59,50.05,1005.71,57.03,0,0,0,0,0,0,437.98
15.3,43.34,1013.23,82.73,0,0,0,0,0,0,463.7
16.84,39.63,1004.67,82.98,0,0,0,0,0,0,466.06
30.44,56.24,1005.19,56.24,0,0,0,0,0,0,429.34
29.63,69.59,1008.3,72.53,0,0,0,0,0,0,438.64
27.5,59.54,1004.88,72.7,0,0,0,0,0,0,438.81
24.22,62.08,1022.53,60.79,0,0,0,0,0,0,449.11
25.13,59.44,1012.38,77.92,0,0,0,0,0,0,445.59
8.95,36.18,1014.08,76.94,0,0,0,0,0,0,478.07
6.71,40.96,1022.71,91.89,0,0,0,0,0,0,486.58
27.88,70.79,1005.06,72.5,0,0,0,0,0,0,429.62
23.02,69.94,1007.94,64.66,0,0,0,0,0,0,439.4
8.64,34.69,1026.79,80.88,0,0,0,0,0,0,482.15
6.58,43.02,1014.03,84.95,0,0,0,0,0,0,488.22
29.3,69.48,1010.1,53.69,0,0,0,0,0,0,429.42
7.64,39.85,1012.78,88.09,0,0,0,0,0,0,481.53
21.04,74.87,1009.09,88.25,0,0,0,0,0,0,443.44
30.12,69.71,1009.1,52.02,0,0,0,0,0,0,435.85
24.03,45.87,1007.55,52.48,0,0,0,0,0,0,445.84
12.29,42.18,1016.53,83.13,0,0,0,0,0,0,468.75
21.61,64.63,1020.86,69.73,0,0,0,0,0,0,451.02
10.4,40.43,1025.46,75.09,0,0,0,0,0,0,492.09
19.89,44.9,1008.12,67.3,0,0,0,0,0,0,453.09
13.92,43.5,1021.14,88.44,0,0,0,0,0,0,461.45
13.96,39.54,1011.05,85.72,0,0,0,0,0,0,468.82
15.48,44.99,1011.94,69.95,0,0,0,0,0,0,463.92
21.47,57.19,1006.45,75.8,0,0,0,0,0,0,448.31
22.63,58.49,1010.94,72.7,0,0,0,0,0,0,448.38
18.92,62.26,1012.05,85.99,0,0,0,0,0,0,451.51
26.54,69.48,1010.7,66.09,0,0,0,0,0,0,432.56
9.46,41.4,1026.78,87.58,0,0,0,0,0,0,480.82
10.06,42.02,999.37,98.65,0,0,0,0,0,0,477.82
20.8,69.45,1013.7,82.48,0,0,0,0,0,0,443.77
30.57,58.9,1004.54,54.37,0,0,0,0,0,0,438.49
19.58,52.9,1017.46,64.64,0,0,0,0,0,0,458.28
5.82,40.62,1016.79,85.04,0,0,0,0,0,0,482.67
31.44,72.86,1003.74,61.45,0,0,0,0,0,0,433.59
23.12,69.71,1008.98,84.41,0,0,0,0,0,0,442.21
6.29,43.65,1020.68,70.14,0,0,0,0,0,0,485.8
15.35,41.79,1008.38,81.13,0,0,0,0,0,0,455.54
22.37,50.78,1008.84,82.06,0,0,0,0,0,0,449.08
25.43,72.39,1002.65,88.13,0,0,0,0,0,0,436.1
7.61,43.22,1014.8,86.92,0,0,0,0,0,0,478.55
27.42,65.74,1013.43,69.42,0,0,0,0,0,0,440.52
17.36,52.9,1015.42,69.97,0,0,0,0,0,0,458.66
21.43,60.95,1015.27,75.49,0,0,0,0,0,0,449.12
32.42,65.74,1010.97,52.73,0,0,0,0,0,0,439.01
29.87,73.91,1004.53,74.3,0,0,0,0,0,0,431.8
22.99,62.96,1019.6,65.05,0,0,0,0,0,0,449.4
24.2,57.85,1013.05,70.29,0,0,0,0,0,0,446.87
13.07,42.18,1014.98,87.77,0,0,0,0,0,0,461.71
20.08,62.52,1017.99,75.74,0,0,0,0,0,0,450.98
23.49,73.18,1012.4,90.05,0,0,0,0,0,0,437.01
25.89,63.56,1013.82,64.51,0,0,0,0,0,0,443.82
21.37,65.94,1010.73,75.09,0,0,0,0,0,0,444.74
27.58,65.27,1013.51,50.43,0,0,0,0,0,0,441.3
16.07,44.58,1019.52,67.95,0,0,0,0,0,0,471.36
19.08,59.15,1013.1,81.82,0,0,0,0,0,0,451.33
28.83,66.44,1008.47,77.49,0,0,0,0,0,0,430.01
20.92,63.86,1020.49,72.98,0,0,0,0,0,0,449.09
15.25,39.16,1016.18,79.39,0,0,0,0,0,0,471.05
25.07,56.85,1011.25,51.99,0,0,0,0,0,0,442.44
27.94,69.84,1003.11,70.47,0,0,0,0,0,0,428.67
10.23,41.46,1018.89,83.06,0,0,0,0,0,0,479.48
27.57,60.07,1016.52,54.75,0,0,0,0,0,0,440.12
11.44,40.55,1023.37,88.43,0,0,0,0,0,0,477.68
5.37,40.07,1012.75,63.58,0,0,0,0,0,0,494.21
29.64,54.2,1013,39.56,0,0,0,0,0,0,438.12
32.29,64.96,1002.13,42.61,0,0,0,0,0,0,430.58
28,69.05,1000.82,65.24,0,0,0,0,0,0,427.71
31.63,65.74,1010.83,50.59,0,0,0,0,0,0,437.54
9.05,36.3,1027.44,74.85,0,0,0,0,0,0,479.43
12.47,38.25,1012.74,82.89,0,0,0,0,0,0,469.56
10.03,43.72,1011.46,96.89,0,0,0,0,0,0,473.26
24.35,70.04,1010.92,73.88,0,0,0,0,0,0,438.4
21.41,59.43,1010.27,74.54,0,0,0,0,0,0,442.85
13.74,38.73,1004.34,82.82,0,0,0,0,0,0,470.06
27.84,72.39,1001.18,83.46,0,0,0,0,0,0,432.19
26.73,49.02,1007.75,67.73,0,0,0,0,0,0,438.17
21.36,68.28,1007.6,72.37,0,0,0,0,0,0,445.91
13.45,42.44,1012.79,83.12,0,0,0,0,0,0,473.96
22.67,64.15,1021.02,70.49,0,0,0,0,0,0,453.47
23.34,73.5,1011.43,89.74,0,0,0,0,0,0,441.14
23.35,47.01,1015.03,73.9,0,0,0,0,0,0,456.3
13.98,40.71,1022.72,71.83,0,0,0,0,0,0,474.46
28.43,69.59,1008.79,73.33,0,0,0,0,0,0,439.26
23.86,45.87,1007.71,48.73,0,0,0,0,0,0,446.67
6.15,40.77,1022.42,88.57,0,0,0,0,0,0,482.49
14.67,45.01,1014.28,67.91,0,0,0,0,0,0,460.47
9.77,44.68,1023.37,91.4,0,0,0,0,0,0,477.56
24.19,50.23,1015.73,59.77,0,0,0,0,0,0,458.31
24.73,69.05,1003.25,66.44,0,0,0,0,0,0,437.93
6.29,40.78,1024.75,96.37,0,0,0,0,0,0,478.29
13.86,35.71,1015.21,63.16,0,0,0,0,0,0,471.63
24.32,58.79,1016.8,65.61,0,0,0,0,0,0,442.78
27.62,72.43,1007.54,71.33,0,0,0,0,0,0,428.76
18.25,43.14,1011.51,55.16,0,0,0,0,0,0,462.78
26.77,74.22,1008.87,74.68,0,0,0,0,0,0,434.35
26.94,65.61,1014.31,49.73,0,0,0,0,0,0,443.9
14.03,41.79,1008.07,83.32,0,0,0,0,0,0,457.98
9.34,40.77,1012.14,90.81,0,0,0,0,0,0,477.36
27.36,48.6,1003.18,54.93,0,0,0,0,0,0,436.06
7.76,37.7,1014.82,76.47,0,0,0,0,0,0,480.7
26.12,49.02,1008.63,72.04,0,0,0,0,0,0,438.52
24.57,72.24,1011.44,79.19,0,0,0,0,0,0,434.93
22.05,48.14,1015.81,69.94,0,0,0,0,0,0,447.37
13.61,40.71,1022.36,72.87,0,0,0,0,0,0,475.23
21.73,69.05,1001.31,86.64,0,0,0,0,0,0,439.01
25.21,65.34,1013.94,65.04,0,0,0,0,0,0,446.68
12.63,41.48,1009.61,87.69,0,0,0,0,0,0,461.09
28.85,66.54,1010.73,43.27,0,0,0,0,0,0,437.79
35.2,73.56,1006.56,45.72,0,0,0,0,0,0,434.37
8.13,39.99,1011.71,87.89,0,0,0,0,0,0,486.19
23.6,62.44,1011.52,78.12,0,0,0,0,0,0,440.66
31.62,64.05,1010.94,58.93,0,0,0,0,0,0,439.09
12.76,41.48,1014.06,70.34,0,0,0,0,0,0,461.61
31.68,74.16,1011.3,55.94,0,0,0,0,0,0,434.61
24.01,60.84,1018.83,63.82,0,0,0,0,0,0,436.32
13.5,41.44,1015.72,68.36,0,0,0,0,0,0,471.34
28.37,63.31,1013.18,49.02,0,0,0,0,0,0,437.64
27.89,69.88,1007.99,85.62,0,0,0,0,0,0,430.75
15.91,71.14,1019.7,72.65,0,0,0,0,0,0,458.15
19.19,50.16,1011.12,99.91,0,0,0,0,0,0,449.52
10.67,40.23,1017.75,85.06,0,0,0,0,0,0,483.9
13.51,44.9,1019.29,77.24,0,0,0,0,0,0,464.86
23.1,70.79,1006.53,90.81,0,0,0,0,0,0,434.58
16.09,44.2,1019.39,67.24,0,0,0,0,0,0,460.56
7.14,39.4,1011.68,91.84,0,0,0,0,0,0,482.82
31.42,70.17,999.3,61.22,0,0,0,0,0,0,430.78
28.85,68.12,1012.05,46.31,0,0,0,0,0,0,436.15
6.81,37.49,1010.74,88.25,0,0,0,0,0,0,482.21
24.33,46.93,1013.72,48.27,0,0,0,0,0,0,447.43
10.63,44.2,1018.63,90.26,0,0,0,0,0,0,477.19
26.12,66.75,1017.86,79.02,0,0,0,0,0,0,433.67
8.93,40.46,1019.03,71,0,0,0,0,0,0,472.77
11.21,41.06,1021.75,77,0,0,0,0,0,0,474.03
22.26,70.47,1008.32,84.22,0,0,0,0,0,0,440.21
10.03,40.96,1024.57,91.1,0,0,0,0,0,0,478.79
23.42,50.05,1006.79,86.45,0,0,0,0,0,0,441.8
13.39,44.58,1016.5,79.26,0,0,0,0,0,0,474.7
12,39.96,1011.73,77.77,0,0,0,0,0,0,471.42
14.44,40.8,1025.05,56.59,0,0,0,0,0,0,472.95
17.04,56.03,1020.38,68.69,0,0,0,0,0,0,462.48
32.42,75.08,1004.82,41.62,0,0,0,0,0,0,436.26
14.85,40.69,1014.91,72.64,0,0,0,0,0,0,469.3
5.76,40.07,1013.22,62.99,0,0,0,0,0,0,494.67
5.63,39.22,1013.35,77.67,0,0,0,0,0,0,486.83
6.5,38.5,1013.92,90.1,0,0,0,0,0,0,486.78
16.96,46.36,1019.91,89.11,0,0,0,0,0,0,460.57
16.7,46.18,1012.6,96.15,0,0,0,0,0,0,455.93
18.31,50.9,1011.87,86.83,0,0,0,0,0,0,455.5
14.62,44.84,1023.41,85.17,0,0,0,0,0,0,464.51
26.82,65.27,1013.6,53.85,0,0,0,0,0,0,437.84
18.92,44.06,1017.47,68.75,0,0,0,0,0,0,453.72
22.25,51.86,1013.08,83.64,0,0,0,0,0,0,451.04
18.15,41.67,1012.75,52.69,0,0,0,0,0,0,464.44
13.27,40.27,1006.1,40.04,0,0,0,0,0,0,473.88
29.01,65.71,1013.61,48.07,0,0,0,0,0,0,446.22
31.12,68.94,1006.05,68.46,0,0,0,0,0,0,431.92
24.78,50.16,1004.56,70.22,0,0,0,0,0,0,448.51
14.95,43.72,1010.28,93.62,0,0,0,0,0,0,459.31
24.58,56.9,1007.08,68.24,0,0,0,0,0,0,437.16
7.94,42.02,1006.22,90.97,0,0,0,0,0,0,480.53
19.92,48.98,1014.32,64.99,0,0,0,0,0,0,455.57
5.81,45.87,1009.63,94.38,0,0,0,0,0,0,479.66
10.15,39.22,1020.09,68.75,0,0,0,0,0,0,474.87
12.05,48.04,1009.14,100.13,0,0,0,0,0,0,464.14
16.02,39.54,1007.73,72.81,0,0,0,0,0,0,466.15
21.17,64.15,1021.25,62.38,0,0,0,0,0,0,454.15
10.57,41.55,1003.62,67.89,0,0,0,0,0,0,475.6
11.34,45.17,1018.32,96.24,0,0,0,0,0,0,472.13
31.55,69.75,1010.12,58.36,0,0,0,0,0,0,435.01
25.54,61.08,1013.77,69.64,0,0,0,0,0,0,448.57
22.24,64.27,1012.97,89.54,0,0,0,0,0,0,443.76
9.02,38.08,1019.02,69.98,0,0,0,0,0,0,478.32
11.06,36.71,1021.67,80.44,0,0,0,0,0,0,473.85
32.19,69.13,1000.45,48.22,0,0,0,0,0,0,425.21
8.71,41.82,1033.08,74.53,0,0,0,0,0,0,477.94
24.38,58.2,1016.93,51.61,0,0,0,0,0,0,444.36
16.37,44,1024.61,78.26,0,0,0,0,0,0,460.14
21.36,45.61,1013.43,83.64,0,0,0,0,0,0,456.85
3.99,39.9,1009.74,96.81,0,0,0,0,0,0,490.91
7.4,41.03,1022.09,74.83,0,0,0,0,0,0,486.81
28.32,71.32,1008.02,78.82,0,0,0,0,0,0,433.82
31.51,71.97,1007.84,71.18,0,0,0,0,0,0,430.11
23.43,69.23,1013.09,63.48,0,0,0,0,0,0,441.6
30.66,66.25,1007.67,63.03,0,0,0,0,0,0,439.55
17.82,49.15,1020.73,70.25,0,0,0,0,0,0,457.35
8.05,38.38,1021.14,86.39,0,0,0,0,0,0,482.17
12.85,40,1015.89,68.85,0,0,0,0,0,0,463.74
26.74,49.02,1008.18,67.59,0,0,0,0,0,0,438.06
28.23,62.26,1010.88,60.86,0,0,0,0,0,0,435.76
22.5,64.69,1007.03,74.92,0,0,0,0,0,0,440.73
11.5,40.78,1023.91,86.31,0,0,0,0,0,0,467.74
12.35,44.2,1017.81,82.49,0,0,0,0,0,0,471.65
